,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, COMPILED DATA FOR THE ENTIRE SURFACES ,,,,,,,,,,,
 Fan: ,, Red Wall ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Red Wall ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, RED WALL ,,,,, RED WALL ,,,,,,
 Surface: ,, Young ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 70 ka ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, MODERN ,,,,, 70 ka ,,,,,,
 11 ,, 6 ,-1.01 , 1.00 , 0.12 , 7 ,-1.02 , 1.00 , 0.12 , 5 ,-0.91 , 1.00 , 0.10 , 5 ,-0.91 , 1.00 , 0.07 , 4 ,-0.87 , 1.00 , 0.13 , 7 ,-0.98 , 1.00 , 0.12 , 10 ,-0.79 , 1.00 , 0.08 , 7 ,-1.03 , 1.00 , 0.13 , 10 ,-0.88 , 1.00 , 0.13 , 8 ,-1.15 , 1.00 , 0.14 , 6 ,-0.88 , 1.00 , 0.06 , 6 ,-1.04 , 1.00 , 0.11 , 8 ,-0.99 , 1.00 , 0.05 , 6 ,-0.90 , 1.00 , 0.04 , 5 ,-0.99 , 1.00 , 0.09 , 5 ,-0.85 , 1.00 , 0.07 , 5 ,-0.89 , 1.00 , 0.09 , 7 ,-0.89 , 1.00 , 0.06 , 16 ,-0.63 , 1.00 , 0.09 ,, 6 ,-0.89 , 1.00 , 0.10 , 9 ,-0.89 , 1.00 , 0.12 , 6 ,-0.80 , 1.00 , 0.06 , 4 ,-0.98 , 1.00 , 0.18 , 6 ,-0.92 , 1.00 , 0.10 , 8 ,-0.93 , 1.00 , 0.04 , 9 ,-0.92 , 1.00 , 0.12 , 9 ,-0.85 , 1.00 , 0.08 , 6 ,-0.87 , 1.00 , 0.04 , 6 ,-0.95 , 1.00 , 0.09 , 7 ,-0.94 , 1.00 , 0.08 , 6 ,-1.08 , 1.00 , 0.09 , 7 ,-0.93 , 1.00 , 0.05 , 7 ,-0.87 , 1.00 , 0.09 , 6 ,-0.93 , 1.00 , 0.07 , 8 ,-0.96 , 1.00 , 0.09 , 86 , 2.80 , 1.00 , 0.07 , 35 , 0.40 , 1.00 , 0.11 , 14 ,-0.50 , 1.00 , 0.08 , 17 ,-0.36 , 1.00 , 0.03 , 13 ,-0.58 , 1.00 , 0.03 ,, 6 ,-0.96 , 1.00 , 0 ,, 6 ,-0.94 , 1.00 , 0 ,,, 0.10 
 12 ,, 6 ,-1.01 , 1.50 , 0.03 , 7 ,-1.02 , 1.50 , 0.03 , 5 ,-0.91 , 1.50 , 0.03 , 5 ,-0.91 , 1.50 , 0.05 , 5 ,-0.81 , 1.50 , 0.03 , 7 ,-0.98 , 1.50 , 0.06 , 10 ,-0.79 , 1.50 , 0.08 , 8 ,-0.97 , 1.50 , 0.03 , 10 ,-0.88 , 1.50 , 0.01 , 9 ,-1.09 , 1.50 , 0.07 , 7 ,-0.83 , 1.50 , 0.04 , 7 ,-0.98 , 1.50 , 0.08 , 8 ,-0.99 , 1.50 , 0.07 , 7 ,-0.85 , 1.50 , 0.08 , 5 ,-0.99 , 1.50 , 0.06 , 5 ,-0.85 , 1.50 , 0.05 , 5 ,-0.89 , 1.50 , 0.02 , 7 ,-0.89 , 1.50 , 0.03 , 16 ,-0.63 , 1.50 , 0.08 ,, 7 ,-0.86 , 1.50 , 0.03 , 9 ,-0.89 , 1.50 , 0.03 , 6 ,-0.80 , 1.50 , 0.04 , 5 ,-0.91 , 1.50 , 0.01 , 7 ,-0.87 , 1.50 , 0.02 , 9 ,-0.88 , 1.50 , 0.06 , 9 ,-0.92 , 1.50 , 0.04 , 10 ,-0.80 , 1.50 , 0.05 , 6 ,-0.87 , 1.50 , 0.06 , 7 ,-0.90 , 1.50 , 0.08 , 7 ,-0.94 , 1.50 , 0.04 , 6 ,-1.08 , 1.50 , 0.07 , 8 ,-0.87 , 1.50 , 0.07 , 8 ,-0.81 , 1.50 , 0.05 , 7 ,-0.86 , 1.50 , 0.04 , 8 ,-0.96 , 1.50 , 0.04 , 29 , 0.01 , 1.50 , 0.07 , 38 , 0.53 , 1.50 , 0.02 , 11 ,-0.63 , 1.50 , 0.05 , 7 ,-1.06 , 1.50 , 0.08 , 4 ,-1.04 , 1.50 , 0.05 ,, 6 ,-0.96 , 1.50 , 0 ,, 7 ,-0.89 , 1.50 , 0 ,,, 0.05 
 13 ,, 7 ,-0.97 , 2.00 , 0.02 , 8 ,-0.97 , 2.00 , 0.04 , 5 ,-0.91 , 2.00 , 0.01 , 6 ,-0.85 , 2.00 , 0.02 , 5 ,-0.81 , 2.00 , -   , 8 ,-0.93 , 2.00 , 0.03 , 11 ,-0.76 , 2.00 , 0.02 , 8 ,-0.97 , 2.00 , 0.06 , 10 ,-0.88 , 2.00 , 0.06 , 9 ,-1.09 , 2.00 , 0.06 , 8 ,-0.79 , 2.00 , 0.02 , 7 ,-0.98 , 2.00 , -   , 9 ,-0.93 , 2.00 , 0.03 , 7 ,-0.85 , 2.00 , 0.04 , 5 ,-0.99 , 2.00 , 0.01 , 6 ,-0.80 , 2.00 , 0.02 , 6 ,-0.84 , 2.00 , 0.03 , 8 ,-0.84 , 2.00 , 0.02 , 32 , 0.14 , 2.00 , 0.03 ,, 7 ,-0.86 , 2.00 , 0.01 , 9 ,-0.89 , 2.00 , 0.03 , 7 ,-0.76 , 2.00 , 0.01 , 5 ,-0.91 , 2.00 , -   , 7 ,-0.87 , 2.00 , 0.04 , 9 ,-0.88 , 2.00 , 0.01 , 9 ,-0.92 , 2.00 , 0.03 , 10 ,-0.80 , 2.00 , 0.04 , 7 ,-0.82 , 2.00 , 0.02 , 7 ,-0.90 , 2.00 , 0.02 , 7 ,-0.94 , 2.00 , 0.05 , 6 ,-1.08 , 2.00 , 0.09 , 8 ,-0.87 , 2.00 , 0.02 , 8 ,-0.81 , 2.00 , -   , 8 ,-0.80 , 2.00 , 0.01 , 10 ,-0.85 , 2.00 , 0.03 , 61 , 1.58 , 2.00 , 0.03 , 132 , 4.57 , 2.00 , 0.03 , 43 , 0.74 , 2.00 , -   , 13 ,-0.64 , 2.00 , 0.03 , 7 ,-0.89 , 2.00 , 0.03 ,, 7 ,-0.91 , 2.00 , 0 ,, 7 ,-0.89 , 2.00 , 0 ,,, 0.02 
 14 ,, 7 ,-0.97 , 2.50 , 0.02 , 8 ,-0.97 , 2.50 , 0.02 , 6 ,-0.86 , 2.50 , 0.05 , 6 ,-0.85 , 2.50 , 0.01 , 5 ,-0.81 , 2.50 , 0.01 , 8 ,-0.93 , 2.50 , 0.02 , 11 ,-0.76 , 2.50 , 0.02 , 9 ,-0.92 , 2.50 , 0.03 , 10 ,-0.88 , 2.50 , 0.01 , 9 ,-1.09 , 2.50 , 0.01 , 8 ,-0.79 , 2.50 , 0.01 , 7 ,-0.98 , 2.50 , 0.02 , 10 ,-0.88 , 2.50 , 0.02 , 7 ,-0.85 , 2.50 , -   , 6 ,-0.93 , 2.50 , 0.02 , 7 ,-0.75 , 2.50 , 0.02 , 6 ,-0.84 , 2.50 , 0.03 , 9 ,-0.79 , 2.50 , 0.02 , 20 ,-0.43 , 2.50 , 0.03 ,, 8 ,-0.83 , 2.50 , 0.01 , 10 ,-0.85 , 2.50 , -   , 9 ,-0.67 , 2.50 , 0.03 , 5 ,-0.91 , 2.50 , 0.01 , 7 ,-0.87 , 2.50 , 0.01 , 9 ,-0.88 , 2.50 , 0.02 , 9 ,-0.92 , 2.50 , 0.01 , 10 ,-0.80 , 2.50 , -   , 7 ,-0.82 , 2.50 , 0.01 , 7 ,-0.90 , 2.50 , 0.01 , 8 ,-0.90 , 2.50 , 0.02 , 7 ,-1.01 , 2.50 , 0.02 , 9 ,-0.81 , 2.50 , 0.01 , 8 ,-0.81 , 2.50 , 0.01 , 8 ,-0.80 , 2.50 , 0.04 , 10 ,-0.85 , 2.50 , 0.03 , 9 ,-0.96 , 2.50 , 0.01 , 17 ,-0.37 , 2.50 , -   , 26 , 0.01 , 2.50 , 0.01 , 11 ,-0.78 , 2.50 , 0.01 , 8 ,-0.83 , 2.50 , 0.02 ,, 7 ,-0.91 , 2.50 , 0 ,, 8 ,-0.84 , 2.50 , 0 ,,, 0.02 
 15 ,, 7 ,-0.97 , 3.00 , 0.01 , 8 ,-0.97 , 3.00 , 0.01 , 6 ,-0.86 , 3.00 , 0.01 , 6 ,-0.85 , 3.00 , 0.01 , 6 ,-0.76 , 3.00 , 0.01 , 9 ,-0.87 , 3.00 , -   , 11 ,-0.76 , 3.00 , -   , 9 ,-0.92 , 3.00 , -   , 10 ,-0.88 , 3.00 , -   , 10 ,-1.03 , 3.00 , 0.02 , 8 ,-0.79 , 3.00 , 0.01 , 7 ,-0.98 , 3.00 , 0.02 , 10 ,-0.88 , 3.00 , 0.01 , 7 ,-0.85 , 3.00 , 0.02 , 6 ,-0.93 , 3.00 , 0.02 , 7 ,-0.75 , 3.00 , -   , 7 ,-0.80 , 3.00 , 0.03 , 10 ,-0.75 , 3.00 , -   , 22 ,-0.34 , 3.00 , 0.02 ,, 9 ,-0.79 , 3.00 , 0.02 , 10 ,-0.85 , 3.00 , 0.01 , 9 ,-0.67 , 3.00 , 0.02 , 5 ,-0.91 , 3.00 , -   , 7 ,-0.87 , 3.00 , 0.01 , 9 ,-0.88 , 3.00 , -   , 10 ,-0.87 , 3.00 , 0.02 , 10 ,-0.80 , 3.00 , 0.02 , 7 ,-0.82 , 3.00 , 0.01 , 8 ,-0.84 , 3.00 , -   , 8 ,-0.90 , 3.00 , 0.01 , 7 ,-1.01 , 3.00 , -   , 9 ,-0.81 , 3.00 , 0.02 , 8 ,-0.81 , 3.00 , -   , 8 ,-0.80 , 3.00 , 0.01 , 10 ,-0.85 , 3.00 , -   , 19 ,-0.48 , 3.00 , 0.02 , 23 ,-0.11 , 3.00 , -   , 3 ,-0.97 , 3.00 , -   , 16 ,-0.43 , 3.00 , -   , 13 ,-0.58 , 3.00 , -   ,, 7 ,-0.91 , 3.00 , 0 ,, 9 ,-0.79 , 3.00 , 0 ,,, 0.01 
 16 ,, 7 ,-0.97 , 3.50 , 0.02 , 8 ,-0.97 , 3.50 , -   , 6 ,-0.86 , 3.50 , 0.01 , 6 ,-0.85 , 3.50 , -   , 6 ,-0.76 , 3.50 , 0.02 , 9 ,-0.87 , 3.50 , -   , 12 ,-0.72 , 3.50 , -   , 9 ,-0.92 , 3.50 , -   , 11 ,-0.83 , 3.50 , -   , 10 ,-1.03 , 3.50 , -   , 8 ,-0.79 , 3.50 , 0.02 , 8 ,-0.93 , 3.50 , 0.01 , 10 ,-0.88 , 3.50 , -   , 7 ,-0.85 , 3.50 , -   , 8 ,-0.81 , 3.50 , 0.01 , 8 ,-0.70 , 3.50 , -   , 7 ,-0.80 , 3.50 , -   , 10 ,-0.75 , 3.50 , 0.02 , 28 ,-0.05 , 3.50 , 0.01 ,, 9 ,-0.79 , 3.50 , 0.01 , 10 ,-0.85 , 3.50 , -   , 9 ,-0.67 , 3.50 , -   , 6 ,-0.85 , 3.50 , 0.02 , 8 ,-0.82 , 3.50 , 0.02 , 9 ,-0.88 , 3.50 , 0.02 , 10 ,-0.87 , 3.50 , -   , 10 ,-0.80 , 3.50 , -   , 7 ,-0.82 , 3.50 , -   , 8 ,-0.84 , 3.50 , 0.01 , 8 ,-0.90 , 3.50 , -   , 8 ,-0.95 , 3.50 , -   , 10 ,-0.76 , 3.50 , -   , 8 ,-0.81 , 3.50 , 0.04 , 8 ,-0.80 , 3.50 , 0.01 , 10 ,-0.85 , 3.50 , -   , 6 ,-1.11 , 3.50 , 0.02 , 18 ,-0.33 , 3.50 , 0.01 , 30 , 0.19 , 3.50 , 0.03 , 18 ,-0.30 , 3.50 , 0.01 , 21 ,-0.16 , 3.50 , 0.01 ,, 7 ,-0.91 , 3.50 , 0 ,, 9 ,-0.79 , 3.50 , 0 ,,, 0.01 
 17 ,, 8 ,-0.92 , 4.00 , 0.01 , 8 ,-0.97 , 4.00 , 0.02 , 6 ,-0.86 , 4.00 , 0.01 , 6 ,-0.85 , 4.00 , -   , 6 ,-0.76 , 4.00 , 0.02 , 9 ,-0.87 , 4.00 , 0.01 , 12 ,-0.72 , 4.00 , -   , 9 ,-0.92 , 4.00 , -   , 11 ,-0.83 , 4.00 , 0.01 , 11 ,-0.96 , 4.00 , -   , 9 ,-0.74 , 4.00 , -   , 8 ,-0.93 , 4.00 , 0.01 , 10 ,-0.88 , 4.00 , 0.02 , 7 ,-0.85 , 4.00 , 0.02 , 8 ,-0.81 , 4.00 , 0.01 , 8 ,-0.70 , 4.00 , -   , 7 ,-0.80 , 4.00 , -   , 10 ,-0.75 , 4.00 , 0.02 , 27 ,-0.10 , 4.00 , -   ,, 9 ,-0.79 , 4.00 , 0.01 , 11 ,-0.81 , 4.00 , -   , 10 ,-0.63 , 4.00 , -   , 6 ,-0.85 , 4.00 , 0.01 , 8 ,-0.82 , 4.00 , -   , 10 ,-0.83 , 4.00 , -   , 10 ,-0.87 , 4.00 , -   , 11 ,-0.76 , 4.00 , -   , 7 ,-0.82 , 4.00 , 0.01 , 8 ,-0.84 , 4.00 , -   , 10 ,-0.81 , 4.00 , -   , 8 ,-0.95 , 4.00 , 0.01 , 10 ,-0.76 , 4.00 , 0.01 , 9 ,-0.75 , 4.00 , 0.01 , 9 ,-0.73 , 4.00 , -   , 10 ,-0.85 , 4.00 , 0.01 , 13 ,-0.77 , 4.00 , -   , 24 ,-0.07 , 4.00 , -   , 29 , 0.14 , 4.00 , -   , 15 ,-0.50 , 4.00 , -   , 103 , 4.10 , 4.00 , -   ,, 8 ,-0.86 , 4.00 , 0 ,, 9 ,-0.79 , 4.00 , 0 ,,, 0.00 
 18 ,, 10 ,-0.84 , 4.50 , -   , 9 ,-0.92 , 4.50 , -   , 6 ,-0.86 , 4.50 , -   , 6 ,-0.85 , 4.50 , 0.01 , 6 ,-0.76 , 4.50 , -   , 9 ,-0.87 , 4.50 , 0.01 , 12 ,-0.72 , 4.50 , -   , 10 ,-0.87 , 4.50 , 0.01 , 11 ,-0.83 , 4.50 , -   , 11 ,-0.96 , 4.50 , -   , 9 ,-0.74 , 4.50 , -   , 8 ,-0.93 , 4.50 , -   , 10 ,-0.88 , 4.50 , -   , 7 ,-0.85 , 4.50 , -   , 9 ,-0.76 , 4.50 , -   , 8 ,-0.70 , 4.50 , 0.01 , 8 ,-0.75 , 4.50 , 0.01 , 10 ,-0.75 , 4.50 , -   , 2 ,-1.29 , 4.50 , -   ,, 9 ,-0.79 , 4.50 , 0.01 , 12 ,-0.76 , 4.50 , 0.01 , 10 ,-0.63 , 4.50 , -   , 6 ,-0.85 , 4.50 , -   , 9 ,-0.77 , 4.50 , 0.01 , 10 ,-0.83 , 4.50 , -   , 11 ,-0.81 , 4.50 , -   , 12 ,-0.72 , 4.50 , -   , 8 ,-0.77 , 4.50 , -   , 8 ,-0.84 , 4.50 , -   , 11 ,-0.76 , 4.50 , -   , 8 ,-0.95 , 4.50 , -   , 10 ,-0.76 , 4.50 , -   , 10 ,-0.70 , 4.50 , -   , 9 ,-0.73 , 4.50 , -   , 10 ,-0.85 , 4.50 , 0.01 , 30 , 0.06 , 4.50 , -   , 32 , 0.27 , 4.50 , -   , 35 , 0.40 , 4.50 , -   , 25 , 0.19 , 4.50 , 0.02 , 62 , 1.97 , 4.50 , 0.02 ,, 10 ,-0.77 , 4.50 , 0 ,, 9 ,-0.79 , 4.50 , 0 ,,, 0.00 
 19 ,, 10 ,-0.84 , 5.00 , -   , 10 ,-0.87 , 5.00 , -   , 7 ,-0.81 , 5.00 , -   , 6 ,-0.85 , 5.00 , 0.01 , 6 ,-0.76 , 5.00 , -   , 9 ,-0.87 , 5.00 , -   , 12 ,-0.72 , 5.00 , -   , 10 ,-0.87 , 5.00 , -   , 11 ,-0.83 , 5.00 , 0.01 , 11 ,-0.96 , 5.00 , -   , 10 ,-0.70 , 5.00 , -   , 9 ,-0.88 , 5.00 , -   , 11 ,-0.82 , 5.00 , -   , 8 ,-0.79 , 5.00 , -   , 9 ,-0.76 , 5.00 , -   , 9 ,-0.64 , 5.00 , -   , 8 ,-0.75 , 5.00 , -   , 10 ,-0.75 , 5.00 , -   , 21 ,-0.39 , 5.00 , -   ,, 10 ,-0.76 , 5.00 , -   , 12 ,-0.76 , 5.00 , -   , 10 ,-0.63 , 5.00 , -   , 7 ,-0.79 , 5.00 , 0.01 , 9 ,-0.77 , 5.00 , -   , 10 ,-0.83 , 5.00 , 0.01 , 11 ,-0.81 , 5.00 , -   , 12 ,-0.72 , 5.00 , -   , 8 ,-0.77 , 5.00 , -   , 8 ,-0.84 , 5.00 , -   , 11 ,-0.76 , 5.00 , -   , 8 ,-0.95 , 5.00 , -   , 10 ,-0.76 , 5.00 , 0.01 , 10 ,-0.70 , 5.00 , -   , 9 ,-0.73 , 5.00 , 0.01 , 10 ,-0.85 , 5.00 , -   , 25 ,-0.18 , 5.00 , -   , 11 ,-0.63 , 5.00 , 0.01 , 52 , 1.13 , 5.00 , -   , 17 ,-0.36 , 5.00 , -   , 20 ,-0.21 , 5.00 , -   ,, 10 ,-0.77 , 5.00 , 0 ,, 10 ,-0.74 , 5.00 , 0 ,,, 0.00 
 20 ,, 11 ,-0.79 , 5.50 , -   , 10 ,-0.87 , 5.50 , -   , 7 ,-0.81 , 5.50 , -   , 6 ,-0.85 , 5.50 , -   , 6 ,-0.76 , 5.50 , -   , 10 ,-0.82 , 5.50 , -   , 12 ,-0.72 , 5.50 , -   , 10 ,-0.87 , 5.50 , -   , 11 ,-0.83 , 5.50 , -   , 12 ,-0.90 , 5.50 , -   , 10 ,-0.70 , 5.50 , 0.01 , 9 ,-0.88 , 5.50 , -   , 12 ,-0.77 , 5.50 , -   , 8 ,-0.79 , 5.50 , -   , 9 ,-0.76 , 5.50 , -   , 9 ,-0.64 , 5.50 , -   , 8 ,-0.75 , 5.50 , -   , 10 ,-0.75 , 5.50 , -   , 21 ,-0.39 , 5.50 , -   ,, 10 ,-0.76 , 5.50 , -   , 12 ,-0.76 , 5.50 , 0.01 , 10 ,-0.63 , 5.50 , -   , 7 ,-0.79 , 5.50 , -   , 9 ,-0.77 , 5.50 , -   , 10 ,-0.83 , 5.50 , -   , 11 ,-0.81 , 5.50 , 0.01 , 12 ,-0.72 , 5.50 , -   , 11 ,-0.63 , 5.50 , 0.01 , 10 ,-0.74 , 5.50 , -   , 11 ,-0.76 , 5.50 , 0.01 , 8 ,-0.95 , 5.50 , -   , 10 ,-0.76 , 5.50 , -   , 10 ,-0.70 , 5.50 , -   , 10 ,-0.66 , 5.50 , -   , 11 ,-0.79 , 5.50 , -   , 22 ,-0.33 , 5.50 , -   , 21 ,-0.20 , 5.50 , 0.01 , 12 ,-0.59 , 5.50 , 0.01 , 18 ,-0.30 , 5.50 , -   , 55 , 1.61 , 5.50 , -   ,, 11 ,-0.72 , 5.50 , 0 ,, 10 ,-0.74 , 5.50 , 0 ,,, 0.00 
 21 ,, 11 ,-0.79 , 6.00 , -   , 10 ,-0.87 , 6.00 , -   , 7 ,-0.81 , 6.00 , -   , 7 ,-0.80 , 6.00 , -   , 6 ,-0.76 , 6.00 , -   , 11 ,-0.77 , 6.00 , -   , 14 ,-0.65 , 6.00 , -   , 10 ,-0.87 , 6.00 , -   , 11 ,-0.83 , 6.00 , -   , 12 ,-0.90 , 6.00 , -   , 10 ,-0.70 , 6.00 , -   , 9 ,-0.88 , 6.00 , -   , 12 ,-0.77 , 6.00 , -   , 8 ,-0.79 , 6.00 , -   , 10 ,-0.70 , 6.00 , -   , 9 ,-0.64 , 6.00 , 0.01 , 8 ,-0.75 , 6.00 , -   , 11 ,-0.70 , 6.00 , -   , 21 ,-0.39 , 6.00 , -   ,, 10 ,-0.76 , 6.00 , -   , 13 ,-0.72 , 6.00 , -   , 10 ,-0.63 , 6.00 , 0.01 , 7 ,-0.79 , 6.00 , -   , 10 ,-0.72 , 6.00 , -   , 11 ,-0.78 , 6.00 , -   , 11 ,-0.81 , 6.00 , -   , 13 ,-0.67 , 6.00 , 0.01 , 11 ,-0.63 , 6.00 , -   , 10 ,-0.74 , 6.00 , 0.01 , 12 ,-0.71 , 6.00 , -   , 8 ,-0.95 , 6.00 , -   , 10 ,-0.76 , 6.00 , -   , 10 ,-0.70 , 6.00 , -   , 10 ,-0.66 , 6.00 , -   , 11 ,-0.79 , 6.00 , -   , 100 , 3.49 , 6.00 , -   , 6 ,-0.84 , 6.00 , -   , 19 ,-0.29 , 6.00 , -   , 28 , 0.40 , 6.00 , -   , 28 , 0.20 , 6.00 , -   ,, 11 ,-0.72 , 6.00 , 0 ,, 10 ,-0.74 , 6.00 , 0 ,,, 0.00 
 22 ,, 12 ,-0.75 , 6.50 , -   , 10 ,-0.87 , 6.50 , -   , 7 ,-0.81 , 6.50 , -   , 7 ,-0.80 , 6.50 , -   , 6 ,-0.76 , 6.50 , -   , 11 ,-0.77 , 6.50 , -   , 14 ,-0.65 , 6.50 , -   , 11 ,-0.82 , 6.50 , -   , 12 ,-0.79 , 6.50 , -   , 12 ,-0.90 , 6.50 , -   , 11 ,-0.65 , 6.50 , -   , 9 ,-0.88 , 6.50 , -   , 12 ,-0.77 , 6.50 , -   , 9 ,-0.74 , 6.50 , -   , 10 ,-0.70 , 6.50 , -   , 9 ,-0.64 , 6.50 , -   , 9 ,-0.71 , 6.50 , -   , 11 ,-0.70 , 6.50 , -   , 19 ,-0.48 , 6.50 , -   ,, 11 ,-0.73 , 6.50 , -   , 14 ,-0.67 , 6.50 , -   , 10 ,-0.63 , 6.50 , -   , 8 ,-0.73 , 6.50 , -   , 10 ,-0.72 , 6.50 , -   , 11 ,-0.78 , 6.50 , -   , 11 ,-0.81 , 6.50 , -   , 15 ,-0.59 , 6.50 , -   , 12 ,-0.58 , 6.50 , -   , 10 ,-0.74 , 6.50 , -   , 12 ,-0.71 , 6.50 , -   , 8 ,-0.95 , 6.50 , -   , 11 ,-0.70 , 6.50 , -   , 10 ,-0.70 , 6.50 , -   , 10 ,-0.66 , 6.50 , -   , 11 ,-0.79 , 6.50 , -   , 36 , 0.36 , 6.50 , -   , 25 ,-0.03 , 6.50 , -   , 3 ,-0.97 , 6.50 , -   , 14 ,-0.57 , 6.50 , -   , 7 ,-0.89 , 6.50 , -   ,, 12 ,-0.67 , 6.50 , -   ,, 11 ,-0.69 , 6.50 , 0 ,,, 0.00 
 23 ,, 12 ,-0.75 , 7.00 , -   , 12 ,-0.76 , 7.00 , -   , 8 ,-0.76 , 7.00 , -   , 7 ,-0.80 , 7.00 , -   , 6 ,-0.76 , 7.00 , -   , 11 ,-0.77 , 7.00 , -   , 14 ,-0.65 , 7.00 , 0.01 , 11 ,-0.82 , 7.00 , -   , 12 ,-0.79 , 7.00 , -   , 12 ,-0.90 , 7.00 , -   , 11 ,-0.65 , 7.00 , -   , 10 ,-0.82 , 7.00 , -   , 13 ,-0.72 , 7.00 , -   , 9 ,-0.74 , 7.00 , -   , 11 ,-0.64 , 7.00 , -   , 9 ,-0.64 , 7.00 , -   , 10 ,-0.67 , 7.00 , -   , 12 ,-0.65 , 7.00 , -   , 17 ,-0.58 , 7.00 , -   ,, 12 ,-0.69 , 7.00 , -   , 14 ,-0.67 , 7.00 , -   , 11 ,-0.59 , 7.00 , -   , 9 ,-0.67 , 7.00 , -   , 10 ,-0.72 , 7.00 , -   , 12 ,-0.73 , 7.00 , -   , 12 ,-0.76 , 7.00 , -   , 15 ,-0.59 , 7.00 , -   , 12 ,-0.58 , 7.00 , -   , 11 ,-0.68 , 7.00 , -   , 12 ,-0.71 , 7.00 , -   , 10 ,-0.82 , 7.00 , -   , 11 ,-0.70 , 7.00 , -   , 10 ,-0.70 , 7.00 , -   , 10 ,-0.66 , 7.00 , -   , 11 ,-0.79 , 7.00 , -   , 51 , 1.09 , 7.00 , -   , 105 , 3.41 , 7.00 , -   , 28 , 0.10 , 7.00 , -   , 13 ,-0.64 , 7.00 , -   , 28 , 0.20 , 7.00 , -   ,, 12 ,-0.67 , 7.00 , -   ,, 12 ,-0.64 , 7.00 , 0 ,,, 0.00 
 24 ,, 13 ,-0.71 , 7.50 , -   , 12 ,-0.76 , 7.50 , -   , 8 ,-0.76 , 7.50 , -   , 7 ,-0.80 , 7.50 , -   , 6 ,-0.76 , 7.50 , -   , 12 ,-0.71 , 7.50 , -   , 14 ,-0.65 , 7.50 , -   , 12 ,-0.77 , 7.50 , -   , 12 ,-0.79 , 7.50 , -   , 12 ,-0.90 , 7.50 , -   , 11 ,-0.65 , 7.50 , -   , 10 ,-0.82 , 7.50 , -   , 13 ,-0.72 , 7.50 , -   , 10 ,-0.69 , 7.50 , -   , 11 ,-0.64 , 7.50 , -   , 9 ,-0.64 , 7.50 , -   , 10 ,-0.67 , 7.50 , -   , 13 ,-0.61 , 7.50 , -   , 15 ,-0.67 , 7.50 , -   ,, 13 ,-0.66 , 7.50 , -   , 15 ,-0.63 , 7.50 , -   , 11 ,-0.59 , 7.50 , -   , 9 ,-0.67 , 7.50 , -   , 10 ,-0.72 , 7.50 , -   , 13 ,-0.68 , 7.50 , -   , 12 ,-0.76 , 7.50 , -   , 15 ,-0.59 , 7.50 , -   , 12 ,-0.58 , 7.50 , -   , 11 ,-0.68 , 7.50 , -   , 12 ,-0.71 , 7.50 , -   , 11 ,-0.76 , 7.50 , -   , 12 ,-0.64 , 7.50 , -   , 10 ,-0.70 , 7.50 , -   , 10 ,-0.66 , 7.50 , -   , 12 ,-0.73 , 7.50 , -   , 3 ,-1.26 , 7.50 , -   , 21 ,-0.20 , 7.50 , -   , 6 ,-0.84 , 7.50 , -   , 28 , 0.40 , 7.50 , -   , 13 ,-0.58 , 7.50 , -   ,, 13 ,-0.62 , 7.50 , -   ,, 13 ,-0.59 , 7.50 , -   ,,, 0.00 
