,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, COMPILED DATA FOR THE ENTIRE SURFACES ,,,,,,,,
 Fan: ,, Big Dip ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, Big Dip ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, BIG DIP ,,,,, BIG DIP ,,,
 Surface: ,, Modern ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 70 ka ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, MODERN ,,,,, 70 ka ,,,
 9 ,, 4 ,-0.94 , -   , 0.32 , 3 ,-1.11 , -   , 0.14 , 4 ,-0.91 , -   , 0.21 , 5 ,-1.01 , -   , 0.29 , 5 ,-1.05 , -   , 0.23 , 4 ,-1.10 , -   , 0.16 , 3 ,-0.99 , -   , 0.32 , 4 ,-1.20 , -   , 0.28 , 5 ,-1.13 , -   , 0.18 , 5 ,-0.95 , -   , 0.35 , 3 ,-1.35 , -   , 0.24 , 3 ,-0.92 , -   , 0.30 , 3 ,-1.22 , -   , 0.21 , 3 ,-0.86 , -   , 0.34 , 5 ,-0.84 , -   , 0.37 , 5 ,-1.13 , -   , 0.24 , 5 ,-0.79 , -   , 0.45 , 3 ,-1.44 , -   , 0.20 , 2 ,-1.16 , -   , 0.28 ,, 2 ,-1.30 , -   , 0.22 , 3 ,-0.94 , -   , 0.26 , 6 ,-1.33 , -   , 0.20 , 4 ,-1.05 , -   , 0.24 , 3 ,-1.07 , -   , 0.24 , 3 ,-0.95 , -   , 0.34 , 5 ,-1.05 , -   , 0.25 , 5 ,-0.86 , -   , 0.34 , 3 ,-1.00 , -   , 0.37 , 6 ,-1.01 , -   , 0.25 , 4 ,-1.14 , -   , 0.27 , 6 ,-1.02 , -   , 0.18 , 2 ,-1.09 , -   , 0.27 , 4 ,-0.95 , -   , 0.32 , 3 ,-1.17 , -   , 0.28 , 4 ,-1.02 , -   , 0.30 , 4 ,-0.92 , -   , 0.24 , 4 ,-1.00 , -   , 0.19 , 4 ,-0.94 , -   , 0.29 , 3 ,-1.14 , -   , 0.28 , 11 ,-0.56 , -   , 0.31 ,, 1 ,-1.16 , -   , 0.27 ,, 2 ,-1.11 , -   , 0 
 10 ,, 5 ,-0.88 , 0.50 , 0.17 , 3 ,-1.11 , 0.50 , -   , 4 ,-0.91 , 0.50 , 0.16 , 5 ,-1.01 , 0.50 , 0.21 , 5 ,-1.05 , 0.50 , 0.19 , 5 ,-1.04 , 0.50 , 0.12 , 3 ,-0.99 , 0.50 , 0.17 , 5 ,-1.15 , 0.50 , 0.20 , 5 ,-1.13 , 0.50 , 0.25 , 6 ,-0.90 , 0.50 , 0.15 , 3 ,-1.35 , 0.50 , 0.17 , 3 ,-0.92 , 0.50 , 0.18 , 3 ,-1.22 , 0.50 , 0.17 , 4 ,-0.82 , 0.50 , 0.17 , 5 ,-0.84 , 0.50 , 0.19 , 5 ,-1.13 , 0.50 , 0.12 , 5 ,-0.79 , 0.50 , 0.12 , 4 ,-1.40 , 0.50 , 0.16 , 2 ,-1.16 , 0.50 , 0.23 ,, 3 ,-1.24 , 0.50 , 0.19 , 3 ,-0.94 , 0.50 , 0.18 , 6 ,-1.33 , 0.50 , 0.23 , 4 ,-1.05 , 0.50 , 0.18 , 4 ,-0.99 , 0.50 , 0.15 , 3 ,-0.95 , 0.50 , 0.13 , 6 ,-1.00 , 0.50 , 0.18 , 5 ,-0.86 , 0.50 , 0.14 , 3 ,-1.00 , 0.50 , 0.13 , 6 ,-1.01 , 0.50 , 0.15 , 4 ,-1.14 , 0.50 , 0.19 , 6 ,-1.02 , 0.50 , 0.19 , 2 ,-1.09 , 0.50 , 0.17 , 5 ,-0.90 , 0.50 , 0.14 , 4 ,-1.10 , 0.50 , 0.12 , 4 ,-1.02 , 0.50 , 0.19 , 4 ,-0.92 , 0.50 , 0.25 , 4 ,-1.00 , 0.50 , 0.18 , 5 ,-0.87 , 0.50 , 0.13 , 22 ,-0.12 , 0.50 , 0.13 , 33 , 0.65 , 0.50 , 0.19 ,, 1 ,-1.16 , 0.50 , 0.17 ,, 3 ,-1.05 , 0.50 , 0 
 11 ,, 5 ,-0.88 , 1.00 , 0.06 , 3 ,-1.11 , 1.00 , -   , 5 ,-0.85 , 1.00 , 0.09 , 6 ,-0.97 , 1.00 , 0.05 , 5 ,-1.05 , 1.00 , 0.07 , 5 ,-1.04 , 1.00 , 0.17 , 3 ,-0.99 , 1.00 , 0.06 , 5 ,-1.15 , 1.00 , 0.11 , 6 ,-1.07 , 1.00 , 0.12 , 6 ,-0.90 , 1.00 , 0.09 , 3 ,-1.35 , 1.00 , 0.12 , 3 ,-0.92 , 1.00 , 0.06 , 3 ,-1.22 , 1.00 , 0.06 , 4 ,-0.82 , 1.00 , 0.07 , 6 ,-0.79 , 1.00 , 0.06 , 6 ,-1.07 , 1.00 , 0.13 , 5 ,-0.79 , 1.00 , 0.08 , 4 ,-1.40 , 1.00 , 0.12 , 3 ,-1.12 , 1.00 , 0.07 ,, 3 ,-1.24 , 1.00 , 0.15 , 3 ,-0.94 , 1.00 , 0.05 , 6 ,-1.33 , 1.00 , 0.07 , 5 ,-0.97 , 1.00 , 0.08 , 4 ,-0.99 , 1.00 , 0.13 , 4 ,-0.90 , 1.00 , 0.05 , 6 ,-1.00 , 1.00 , 0.10 , 6 ,-0.81 , 1.00 , 0.07 , 3 ,-1.00 , 1.00 , 0.10 , 6 ,-1.01 , 1.00 , 0.12 , 5 ,-1.09 , 1.00 , 0.10 , 6 ,-1.02 , 1.00 , 0.10 , 3 ,-1.04 , 1.00 , 0.11 , 5 ,-0.90 , 1.00 , 0.12 , 4 ,-1.10 , 1.00 , 0.14 , 5 ,-0.95 , 1.00 , 0.08 , 4 ,-0.92 , 1.00 , 0.06 , 4 ,-1.00 , 1.00 , 0.07 , 5 ,-0.87 , 1.00 , 0.08 , 13 ,-0.60 , 1.00 , 0.10 , 41 , 1.09 , 1.00 , 0.07 ,, 1 ,-1.16 , 1.00 , 0.10 ,, 3 ,-1.05 , 1.00 , 0 
 12 ,, 5 ,-0.88 , 1.50 , 0.05 , 3 ,-1.11 , 1.50 , -   , 5 ,-0.85 , 1.50 , 0.08 , 6 ,-0.97 , 1.50 , 0.06 , 6 ,-1.00 , 1.50 , 0.06 , 5 ,-1.04 , 1.50 , 0.04 , 3 ,-0.99 , 1.50 , 0.05 , 5 ,-1.15 , 1.50 , 0.05 , 7 ,-1.01 , 1.50 , 0.06 , 6 ,-0.90 , 1.50 , 0.07 , 4 ,-1.27 , 1.50 , 0.07 , 4 ,-0.86 , 1.50 , 0.03 , 3 ,-1.22 , 1.50 , 0.08 , 5 ,-0.78 , 1.50 , 0.01 , 6 ,-0.79 , 1.50 , 0.02 , 6 ,-1.07 , 1.50 , 0.06 , 6 ,-0.74 , 1.50 , 0.05 , 6 ,-1.30 , 1.50 , 0.06 , 3 ,-1.12 , 1.50 , 0.04 ,, 3 ,-1.24 , 1.50 , 0.01 , 3 ,-0.94 , 1.50 , 0.05 , 7 ,-1.25 , 1.50 , 0.07 , 6 ,-0.90 , 1.50 , 0.07 , 4 ,-0.99 , 1.50 , 0.01 , 4 ,-0.90 , 1.50 , 0.03 , 6 ,-1.00 , 1.50 , 0.06 , 6 ,-0.81 , 1.50 , 0.03 , 4 ,-0.96 , 1.50 , 0.03 , 6 ,-1.01 , 1.50 , 0.08 , 6 ,-1.05 , 1.50 , 0.03 , 7 ,-0.96 , 1.50 , 0.09 , 3 ,-1.04 , 1.50 , 0.05 , 5 ,-0.90 , 1.50 , 0.01 , 5 ,-1.03 , 1.50 , 0.04 , 6 ,-0.89 , 1.50 , 0.05 , 4 ,-0.92 , 1.50 , 0.09 , 5 ,-0.93 , 1.50 , 0.06 , 5 ,-0.87 , 1.50 , 0.08 , 41 , 0.91 , 1.50 , 0.05 , 30 , 0.49 , 1.50 , 0.06 ,, 1 ,-1.16 , 1.50 , 0.05 ,, 3 ,-1.05 , 1.50 , 0 
 13 ,, 5 ,-0.88 , 2.00 , 0.04 , 3 ,-1.11 , 2.00 , -   , 5 ,-0.85 , 2.00 , 0.05 , 6 ,-0.97 , 2.00 , 0.01 , 6 ,-1.00 , 2.00 , 0.04 , 5 ,-1.04 , 2.00 , 0.02 , 4 ,-0.96 , 2.00 , 0.01 , 5 ,-1.15 , 2.00 , 0.04 , 7 ,-1.01 , 2.00 , 0.01 , 7 ,-0.85 , 2.00 , -   , 4 ,-1.27 , 2.00 , 0.06 , 4 ,-0.86 , 2.00 , 0.05 , 4 ,-1.14 , 2.00 , 0.06 , 6 ,-0.74 , 2.00 , 0.01 , 6 ,-0.79 , 2.00 , 0.02 , 6 ,-1.07 , 2.00 , 0.03 , 6 ,-0.74 , 2.00 , -   , 6 ,-1.30 , 2.00 , 0.05 , 3 ,-1.12 , 2.00 , 0.03 ,, 4 ,-1.19 , 2.00 , 0.00 , 3 ,-0.94 , 2.00 , 0.07 , 8 ,-1.18 , 2.00 , 0.06 , 6 ,-0.90 , 2.00 , 0.03 , 5 ,-0.92 , 2.00 , 0.04 , 5 ,-0.85 , 2.00 , 0.04 , 6 ,-1.00 , 2.00 , 0.04 , 7 ,-0.77 , 2.00 , 0.04 , 4 ,-0.96 , 2.00 , 0.03 , 6 ,-1.01 , 2.00 , 0.01 , 7 ,-1.00 , 2.00 , 0.04 , 7 ,-0.96 , 2.00 , 0.04 , 3 ,-1.04 , 2.00 , 0.01 , 6 ,-0.86 , 2.00 , 0.04 , 5 ,-1.03 , 2.00 , 0.04 , 6 ,-0.89 , 2.00 , 0.01 , 5 ,-0.86 , 2.00 , 0.03 , 5 ,-0.93 , 2.00 , 0.07 , 5 ,-0.87 , 2.00 , 0.02 , 27 , 0.15 , 2.00 , 0.04 , 6 ,-0.83 , 2.00 , 0.03 ,, 1 ,-1.16 , 2.00 , 0.02 ,, 4 ,-1.00 , 2.00 , 0 
 14 ,, 5 ,-0.88 , 2.50 , 0.01 , 3 ,-1.11 , 2.50 , -   , 5 ,-0.85 , 2.50 , -   , 8 ,-0.90 , 2.50 , 0.02 , 7 ,-0.96 , 2.50 , 0.02 , 6 ,-0.97 , 2.50 , 0.04 , 4 ,-0.96 , 2.50 , 0.03 , 6 ,-1.10 , 2.50 , 0.01 , 7 ,-1.01 , 2.50 , 0.01 , 8 ,-0.81 , 2.50 , 0.01 , 5 ,-1.20 , 2.50 , -   , 4 ,-0.86 , 2.50 , 0.04 , 6 ,-0.98 , 2.50 , 0.05 , 6 ,-0.74 , 2.50 , 0.01 , 7 ,-0.74 , 2.50 , 0.02 , 6 ,-1.07 , 2.50 , 0.04 , 6 ,-0.74 , 2.50 , 0.02 , 6 ,-1.30 , 2.50 , 0.04 , 3 ,-1.12 , 2.50 , 0.02 ,, 4 ,-1.19 , 2.50 , 0.03 , 3 ,-0.94 , 2.50 , 0.02 , 8 ,-1.18 , 2.50 , 0.02 , 7 ,-0.83 , 2.50 , 0.02 , 5 ,-0.92 , 2.50 , 0.04 , 5 ,-0.85 , 2.50 , 0.03 , 7 ,-0.95 , 2.50 , -   , 7 ,-0.77 , 2.50 , 0.01 , 5 ,-0.91 , 2.50 , 0.02 , 6 ,-1.01 , 2.50 , 0.02 , 7 ,-1.00 , 2.50 , 0.02 , 8 ,-0.90 , 2.50 , -   , 3 ,-1.04 , 2.50 , 0.02 , 6 ,-0.86 , 2.50 , 0.01 , 6 ,-0.96 , 2.50 , 0.02 , 6 ,-0.89 , 2.50 , 0.03 , 5 ,-0.86 , 2.50 , -   , 5 ,-0.93 , 2.50 , 0.01 , 5 ,-0.87 , 2.50 , 0.01 , 21 ,-0.17 , 2.50 , 0.01 , 20 ,-0.06 , 2.50 , 0.01 ,, 1 ,-1.16 , 2.50 , 0.02 ,, 4 ,-1.00 , 2.50 , 0 
 15 ,, 6 ,-0.81 , 3.00 , -   , 4 ,-1.05 , 3.00 , -   , 6 ,-0.79 , 3.00 , -   , 8 ,-0.90 , 3.00 , -   , 7 ,-0.96 , 3.00 , 0.01 , 6 ,-0.97 , 3.00 , 0.01 , 5 ,-0.92 , 3.00 , 0.01 , 6 ,-1.10 , 3.00 , 0.01 , 7 ,-1.01 , 3.00 , 0.01 , 8 ,-0.81 , 3.00 , 0.02 , 5 ,-1.20 , 3.00 , 0.01 , 5 ,-0.80 , 3.00 , -   , 6 ,-0.98 , 3.00 , -   , 7 ,-0.70 , 3.00 , 0.02 , 8 ,-0.70 , 3.00 , 0.02 , 7 ,-1.00 , 3.00 , 0.01 , 7 ,-0.70 , 3.00 , -   , 6 ,-1.30 , 3.00 , 0.01 , 3 ,-1.12 , 3.00 , 0.02 ,, 5 ,-1.14 , 3.00 , 0.01 , 3 ,-0.94 , 3.00 , 0.01 , 8 ,-1.18 , 3.00 , 0.02 , 7 ,-0.83 , 3.00 , -   , 5 ,-0.92 , 3.00 , -   , 5 ,-0.85 , 3.00 , 0.01 , 7 ,-0.95 , 3.00 , 0.02 , 7 ,-0.77 , 3.00 , -   , 5 ,-0.91 , 3.00 , -   , 7 ,-0.94 , 3.00 , 0.01 , 8 ,-0.96 , 3.00 , -   , 8 ,-0.90 , 3.00 , -   , 3 ,-1.04 , 3.00 , 0.01 , 6 ,-0.86 , 3.00 , 0.02 , 6 ,-0.96 , 3.00 , -   , 6 ,-0.89 , 3.00 , 0.01 , 5 ,-0.86 , 3.00 , -   , 5 ,-0.93 , 3.00 , -   , 6 ,-0.79 , 3.00 , 0.01 , 3 ,-1.14 , 3.00 , 0.01 , 23 , 0.10 , 3.00 , -   ,, 1 ,-1.16 , 3.00 , 0.01 ,, 5 ,-0.94 , 3.00 , 0 
 16 ,, 6 ,-0.81 , 3.50 , 0.01 , 4 ,-1.05 , 3.50 , -   , 6 ,-0.79 , 3.50 , 0.01 , 9 ,-0.86 , 3.50 , 0.02 , 8 ,-0.92 , 3.50 , 0.02 , 6 ,-0.97 , 3.50 , 0.02 , 5 ,-0.92 , 3.50 , -   , 6 ,-1.10 , 3.50 , 0.01 , 8 ,-0.95 , 3.50 , -   , 8 ,-0.81 , 3.50 , 0.01 , 8 ,-0.98 , 3.50 , -   , 6 ,-0.75 , 3.50 , -   , 6 ,-0.98 , 3.50 , -   , 7 ,-0.70 , 3.50 , 0.02 , 8 ,-0.70 , 3.50 , -   , 7 ,-1.00 , 3.50 , 0.01 , 7 ,-0.70 , 3.50 , -   , 6 ,-1.30 , 3.50 , -   , 4 ,-1.08 , 3.50 , 0.02 ,, 5 ,-1.14 , 3.50 , 0.01 , 3 ,-0.94 , 3.50 , 0.01 , 10 ,-1.04 , 3.50 , -   , 7 ,-0.83 , 3.50 , -   , 5 ,-0.92 , 3.50 , 0.01 , 6 ,-0.80 , 3.50 , 0.01 , 7 ,-0.95 , 3.50 , 0.01 , 8 ,-0.72 , 3.50 , 0.01 , 5 ,-0.91 , 3.50 , 0.01 , 7 ,-0.94 , 3.50 , -   , 8 ,-0.96 , 3.50 , -   , 8 ,-0.90 , 3.50 , -   , 4 ,-0.99 , 3.50 , 0.02 , 6 ,-0.86 , 3.50 , -   , 6 ,-0.96 , 3.50 , 0.01 , 7 ,-0.82 , 3.50 , 0.01 , 5 ,-0.86 , 3.50 , -   , 5 ,-0.93 , 3.50 , 0.01 , 6 ,-0.79 , 3.50 , 0.01 , 18 ,-0.33 , 3.50 , 0.01 , 2 ,-1.05 , 3.50 , 0.01 ,, 1 ,-1.16 , 3.50 , 0.01 ,, 5 ,-0.94 , 3.50 , 0 
 17 ,, 6 ,-0.81 , 4.00 , 0.01 , 4 ,-1.05 , 4.00 , -   , 6 ,-0.79 , 4.00 , -   , 10 ,-0.83 , 4.00 , 0.02 , 8 ,-0.92 , 4.00 , -   , 7 ,-0.90 , 4.00 , -   , 5 ,-0.92 , 4.00 , 0.01 , 6 ,-1.10 , 4.00 , 0.01 , 9 ,-0.89 , 4.00 , 0.01 , 9 ,-0.76 , 4.00 , -   , 8 ,-0.98 , 4.00 , 0.01 , 6 ,-0.75 , 4.00 , -   , 6 ,-0.98 , 4.00 , -   , 8 ,-0.66 , 4.00 , -   , 9 ,-0.65 , 4.00 , -   , 8 ,-0.94 , 4.00 , -   , 8 ,-0.66 , 4.00 , 0.01 , 7 ,-1.25 , 4.00 , -   , 5 ,-1.04 , 4.00 , -   ,, 5 ,-1.14 , 4.00 , 0.01 , 3 ,-0.94 , 4.00 , -   , 11 ,-0.97 , 4.00 , -   , 8 ,-0.76 , 4.00 , 0.01 , 5 ,-0.92 , 4.00 , 0.01 , 6 ,-0.80 , 4.00 , -   , 8 ,-0.90 , 4.00 , 0.01 , 8 ,-0.72 , 4.00 , 0.01 , 5 ,-0.91 , 4.00 , 0.01 , 8 ,-0.88 , 4.00 , 0.02 , 8 ,-0.96 , 4.00 , -   , 8 ,-0.90 , 4.00 , -   , 5 ,-0.94 , 4.00 , 0.01 , 7 ,-0.81 , 4.00 , -   , 7 ,-0.90 , 4.00 , -   , 7 ,-0.82 , 4.00 , -   , 5 ,-0.86 , 4.00 , -   , 6 ,-0.86 , 4.00 , -   , 6 ,-0.79 , 4.00 , -   , 33 , 0.48 , 4.00 , -   , 16 ,-0.28 , 4.00 , 0.01 ,, 1 ,-1.16 , 4.00 , 0.00 ,, 5 ,-0.94 , 4.00 , 0 
 18 ,, 6 ,-0.81 , 4.50 , 0.01 , 4 ,-1.05 , 4.50 , -   , 6 ,-0.79 , 4.50 , -   , 11 ,-0.79 , 4.50 , -   , 8 ,-0.92 , 4.50 , -   , 7 ,-0.90 , 4.50 , -   , 5 ,-0.92 , 4.50 , 0.01 , 6 ,-1.10 , 4.50 , 0.01 , 10 ,-0.83 , 4.50 , 0.01 , 10 ,-0.71 , 4.50 , -   , 9 ,-0.90 , 4.50 , -   , 6 ,-0.75 , 4.50 , -   , 6 ,-0.98 , 4.50 , -   , 8 ,-0.66 , 4.50 , -   , 9 ,-0.65 , 4.50 , -   , 8 ,-0.94 , 4.50 , -   , 8 ,-0.66 , 4.50 , -   , 7 ,-1.25 , 4.50 , -   , 6 ,-1.00 , 4.50 , -   ,, 5 ,-1.14 , 4.50 , -   , 3 ,-0.94 , 4.50 , 0.01 , 11 ,-0.97 , 4.50 , -   , 8 ,-0.76 , 4.50 , 0.01 , 6 ,-0.84 , 4.50 , -   , 6 ,-0.80 , 4.50 , -   , 8 ,-0.90 , 4.50 , -   , 8 ,-0.72 , 4.50 , -   , 5 ,-0.91 , 4.50 , -   , 8 ,-0.88 , 4.50 , -   , 10 ,-0.87 , 4.50 , 0.02 , 8 ,-0.90 , 4.50 , -   , 5 ,-0.94 , 4.50 , 0.01 , 8 ,-0.76 , 4.50 , -   , 7 ,-0.90 , 4.50 , 0.01 , 7 ,-0.82 , 4.50 , -   , 5 ,-0.86 , 4.50 , -   , 6 ,-0.86 , 4.50 , 0.01 , 6 ,-0.79 , 4.50 , -   , 13 ,-0.60 , 4.50 , 0.01 , 25 , 0.21 , 4.50 , -   ,, 1 ,-1.16 , 4.50 , 0.00 ,, 5 ,-0.94 , 4.50 , 0 
 19 ,, 6 ,-0.81 , 5.00 , -   , 4 ,-1.05 , 5.00 , -   , 6 ,-0.79 , 5.00 , -   , 11 ,-0.79 , 5.00 , -   , 9 ,-0.87 , 5.00 , -   , 7 ,-0.90 , 5.00 , -   , 6 ,-0.89 , 5.00 , -   , 6 ,-1.10 , 5.00 , -   , 10 ,-0.83 , 5.00 , -   , 10 ,-0.71 , 5.00 , -   , 9 ,-0.90 , 5.00 , -   , 6 ,-0.75 , 5.00 , -   , 6 ,-0.98 , 5.00 , -   , 8 ,-0.66 , 5.00 , -   , 10 ,-0.60 , 5.00 , -   , 9 ,-0.88 , 5.00 , -   , 8 ,-0.66 , 5.00 , -   , 8 ,-1.20 , 5.00 , -   , 6 ,-1.00 , 5.00 , -   ,, 5 ,-1.14 , 5.00 , -   , 3 ,-0.94 , 5.00 , 0.01 , 11 ,-0.97 , 5.00 , -   , 8 ,-0.76 , 5.00 , -   , 6 ,-0.84 , 5.00 , -   , 6 ,-0.80 , 5.00 , 0.01 , 10 ,-0.80 , 5.00 , -   , 8 ,-0.72 , 5.00 , 0.01 , 5 ,-0.91 , 5.00 , -   , 8 ,-0.88 , 5.00 , -   , 10 ,-0.87 , 5.00 , -   , 10 ,-0.79 , 5.00 , -   , 5 ,-0.94 , 5.00 , -   , 8 ,-0.76 , 5.00 , -   , 7 ,-0.90 , 5.00 , -   , 7 ,-0.82 , 5.00 , 0.01 , 6 ,-0.80 , 5.00 , -   , 6 ,-0.86 , 5.00 , -   , 6 ,-0.79 , 5.00 , -   , 46 , 1.18 , 5.00 , -   , 18 ,-0.17 , 5.00 , -   ,, 1 ,-1.16 , 5.00 , 0.00 ,, 5 ,-0.94 , 5.00 , 0 
 20 ,, 6 ,-0.81 , 5.50 , -   , 5 ,-0.99 , 5.50 , -   , 7 ,-0.73 , 5.50 , 0.01 , 12 ,-0.75 , 5.50 , -   , 10 ,-0.83 , 5.50 , -   , 8 ,-0.84 , 5.50 , -   , 6 ,-0.89 , 5.50 , -   , 6 ,-1.10 , 5.50 , -   , 11 ,-0.77 , 5.50 , -   , 10 ,-0.71 , 5.50 , -   , 10 ,-0.83 , 5.50 , -   , 6 ,-0.75 , 5.50 , 0.01 , 7 ,-0.90 , 5.50 , -   , 9 ,-0.63 , 5.50 , 0.01 , 10 ,-0.60 , 5.50 , -   , 9 ,-0.88 , 5.50 , -   , 10 ,-0.57 , 5.50 , -   , 9 ,-1.15 , 5.50 , -   , 6 ,-1.00 , 5.50 , -   ,, 5 ,-1.14 , 5.50 , -   , 3 ,-0.94 , 5.50 , -   , 12 ,-0.89 , 5.50 , -   , 9 ,-0.69 , 5.50 , -   , 6 ,-0.84 , 5.50 , -   , 7 ,-0.76 , 5.50 , -   , 10 ,-0.80 , 5.50 , -   , 8 ,-0.72 , 5.50 , -   , 5 ,-0.91 , 5.50 , 0.01 , 8 ,-0.88 , 5.50 , -   , 10 ,-0.87 , 5.50 , -   , 10 ,-0.79 , 5.50 , -   , 6 ,-0.89 , 5.50 , -   , 9 ,-0.71 , 5.50 , -   , 9 ,-0.76 , 5.50 , -   , 7 ,-0.82 , 5.50 , -   , 6 ,-0.80 , 5.50 , -   , 6 ,-0.86 , 5.50 , -   , 6 ,-0.79 , 5.50 , 0.01 , 18 ,-0.33 , 5.50 , -   , 51 , 1.64 , 5.50 , 0.01 ,, 1 ,-1.16 , 5.50 , 0.00 ,, 5 ,-0.94 , 5.50 , 0 
 21 ,, 7 ,-0.75 , 6.00 , -   , 5 ,-0.99 , 6.00 , -   , 7 ,-0.73 , 6.00 , -   , 14 ,-0.68 , 6.00 , -   , 10 ,-0.83 , 6.00 , -   , 8 ,-0.84 , 6.00 , -   , 7 ,-0.86 , 6.00 , -   , 6 ,-1.10 , 6.00 , 0.01 , 11 ,-0.77 , 6.00 , -   , 10 ,-0.71 , 6.00 , 0.01 , 10 ,-0.83 , 6.00 , -   , 6 ,-0.75 , 6.00 , -   , 7 ,-0.90 , 6.00 , -   , 9 ,-0.63 , 6.00 , -   , 10 ,-0.60 , 6.00 , -   , 9 ,-0.88 , 6.00 , -   , 10 ,-0.57 , 6.00 , -   , 9 ,-1.15 , 6.00 , -   , 6 ,-1.00 , 6.00 , 0.01 ,, 6 ,-1.09 , 6.00 , -   , 3 ,-0.94 , 6.00 , -   , 12 ,-0.89 , 6.00 , -   , 9 ,-0.69 , 6.00 , -   , 6 ,-0.84 , 6.00 , -   , 7 ,-0.76 , 6.00 , -   , 10 ,-0.80 , 6.00 , -   , 9 ,-0.68 , 6.00 , -   , 5 ,-0.91 , 6.00 , 0.01 , 9 ,-0.82 , 6.00 , -   , 10 ,-0.87 , 6.00 , -   , 11 ,-0.74 , 6.00 , -   , 6 ,-0.89 , 6.00 , -   , 9 ,-0.71 , 6.00 , 0.01 , 9 ,-0.76 , 6.00 , -   , 7 ,-0.82 , 6.00 , -   , 6 ,-0.80 , 6.00 , -   , 6 ,-0.86 , 6.00 , -   , 6 ,-0.79 , 6.00 , -   , 13 ,-0.60 , 6.00 , -   , 30 , 0.49 , 6.00 , -   ,, 1 ,-1.16 , 6.00 , 0.00 ,, 6 ,-0.89 , 6.00 , 0 
 22 ,, 7 ,-0.75 , 6.50 , -   , 5 ,-0.99 , 6.50 , -   , 7 ,-0.73 , 6.50 , -   , 14 ,-0.68 , 6.50 , -   , 10 ,-0.83 , 6.50 , -   , 8 ,-0.84 , 6.50 , -   , 10 ,-0.75 , 6.50 , -   , 6 ,-1.10 , 6.50 , -   , 11 ,-0.77 , 6.50 , -   , 10 ,-0.71 , 6.50 , -   , 10 ,-0.83 , 6.50 , -   , 7 ,-0.69 , 6.50 , -   , 7 ,-0.90 , 6.50 , -   , 9 ,-0.63 , 6.50 , -   , 10 ,-0.60 , 6.50 , 0.01 , 12 ,-0.69 , 6.50 , -   , 10 ,-0.57 , 6.50 , 0.01 , 9 ,-1.15 , 6.50 , -   , 7 ,-0.96 , 6.50 , -   ,, 6 ,-1.09 , 6.50 , -   , 4 ,-0.88 , 6.50 , -   , 14 ,-0.75 , 6.50 , -   , 9 ,-0.69 , 6.50 , -   , 7 ,-0.77 , 6.50 , -   , 7 ,-0.76 , 6.50 , -   , 10 ,-0.80 , 6.50 , -   , 9 ,-0.68 , 6.50 , -   , 6 ,-0.87 , 6.50 , -   , 10 ,-0.75 , 6.50 , -   , 11 ,-0.82 , 6.50 , -   , 11 ,-0.74 , 6.50 , 0.01 , 6 ,-0.89 , 6.50 , -   , 9 ,-0.71 , 6.50 , -   , 9 ,-0.76 , 6.50 , -   , 8 ,-0.76 , 6.50 , -   , 7 ,-0.73 , 6.50 , 0.01 , 6 ,-0.86 , 6.50 , -   , 7 ,-0.72 , 6.50 , -   , 32 , 0.42 , 6.50 , -   , 17 ,-0.23 , 6.50 , -   ,, 1 ,-1.16 , 6.50 , 0.00 ,, 6 ,-0.89 , 6.50 , 0 
